class,check,variable
1773,"["" struct dirconn_entry"", ""memset_arg_ret"", null, ""inet_ntoa_arg"", null, "" struct dirconn_entry"", null, null]","[""inet_ntoa_ret"", null, null, null, ""proxy_get_host_of_request_ret""]"
1935,"["" struct dirconn_entry"", ""memset_arg_ret"", null, ""inet_ntoa_arg"", null, "" struct dirconn_entry"", null, null]","[""inet_ntoa_ret"", null, null, null]"
956,"[""apr_reslist_release_arg"", null]","[null, null, ""apr_reslist_release_arg"", null, ""apr_reslist_release_arg"", ""proxy_worker"", null]"
957,"[""apr_socket_recv_ret"", null]","[null, null, ""server_rec"", ""sscanf_arg""]"
958,"[""atoi_ret"", null]","[null, null, ""server_rec"", null]"
959,"[""get_socket_from_path_ret"", null]","[null, null, ""get_socket_from_path_ret"", "" flush flusher_arg"", ""get_socket_from_path_arg_ret""]"
960,"[""ap_lookup_provider_ret""]","[null, null, ""get_socket_from_path_ret"", "" flush flusher_arg"", ""ap_lookup_provider_arg_ret""]"
961,"[""send_socket_ret"", null]","[null, null, ""send_socket_ret"", "" flush flusher_arg_ret""]"
962,"[""apr_socket_create_ret"", null]","[null, null, ""apr_socket_create_ret"", "" flush flusher_arg_ret""]"
963,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""request_rec""]"
1774,"[""ap_proxy_canon_netloc_ret""]","[null, null, ""request_rec"", ""request_rec"", null]"
964,"["""", null]","[null, null, ""ap_add_cgi_vars_arg_ret"", null, ""apr_pcalloc_arg"", ""int""]"
965,"[""ap_scan_script_header_err_brigade_ret"", null]","[null, null, ""ap_scan_script_header_err_brigade_arg_ret"", null]"
966,"[""int""]","[null, null, ""request_rec"", null, ""sizeof_arg"", ""sizeof_arg""]"
967,"[""int""]","[null, null, ""request_rec"", null, null, null]"
968,"[""int""]","[null, null, ""request_rec"", null]"
969,"[""get_data_arg_ret"", null]","[null, null, ""dump_header_to_log_arg_ret"", null, null, ""get_data_arg_ret"", null]"
970,"[""fcgi_header_from_array_arg_ret"", null, null]","[null, null, ""dump_header_to_log_arg_ret"", null, null, ""fcgi_header_from_array_arg_ret"", null]"
971,"[""int"", ""int""]","[null, null, ""dump_header_to_log_arg_ret"", null, ""int"", ""int""]"
972,"[""apr_size_t""]","[null, null, ""handle_headers_arg_ret"", null, ""get_data_arg""]"
973,"[""""]","[null, null, ""handle_headers_arg_ret"", null, """"]"
974,"[""send_begin_request_ret"", null]","[null, null, ""send_begin_request_ret"", ""send_environment_arg"", null, ""char""]"
975,"[""send_environment_ret"", null]","[null, null, ""send_environment_ret"", ""send_environment_arg_ret"", null, ""char""]"
976,"[""dispatch_ret"", null]","[null, null, ""dispatch_ret"", ""dispatch_arg_ret"", null, ""char""]"
977,"[""apr_byte_t"", ""apr_byte_t"", ""apr_byte_t"", ""apr_byte_t""]","[null, null, null, ""apr_byte_t"", ""apr_byte_t""]"
978,"[""apr_size_t"", ""ajp_msg_t"", null]","[null, null, null, null, null, ""apr_size_t"", ""ajp_msg_t"", null]"
979,"[""apr_pcalloc_ret""]","[null, null, null]"
980,"[""apr_pcalloc_ret"", null, null]","[null, null, null]"
981,"[""ajp_msg_t"", null]","[null, null, null]"
982,"[""ajp_msg_t"", null, ""ajp_msg_t"", null]","[null, null, null, null, null, ""ajp_msg_t"", null, ""ajp_msg_t"", null]"
983,"[""apr_socket_send_ret"", ""apr_socket_send_ret"", null]","[null, null, ""apr_socket_send_ret"", ""request_rec"", null, ""proxy_conn_rec"", null, ""proxy_conn_rec"", null]"
984,"[""ap_get_client_block_ret""]","[null, null, ""ap_get_client_block_arg_ret"", null]"
985,"[""ap_scan_script_header_err_brigade_ret"", null]","[null, null, ""ap_scan_script_header_err_brigade_arg_ret"", null, ""proxy_conn_rec"", null, ""proxy_conn_rec"", null]"
986,"[""apr_table_get_ret""]","[null, null, ""ap_scan_script_header_err_brigade_arg_ret"", null, ""ap_get_module_config_ret"", null, ""apr_table_get_ret""]"
987,"[""ap_get_module_config_ret"", null, null]","[null, null, ""ap_internal_redirect_handler_arg"", null, ""ap_get_module_config_ret"", null]"
988,"[""ap_get_module_config_ret"", null, null, null]","[null, null, ""ap_internal_redirect_handler_arg_ret"", null, ""ap_get_module_config_ret"", null]"
989,"[""ap_sub_req_lookup_file_ret"", ""int"", null, ""ap_sub_req_lookup_file_ret"", null, null, null]","[null, null, ""ap_sub_req_lookup_file_arg_ret"", ""ap_get_module_config_ret"", null, ""ap_run_sub_req_arg_ret"", ""int"", ""ap_run_sub_req_arg_ret"", null, null]"
990,"[""strncasecmp_ret""]","[null, null, ""ap_proxy_determine_connection_arg"", ""ap_proxy_acquire_connection_arg"", ""strncasecmp_arg_ret""]"
991,"[""ap_proxy_connect_backend_ret""]","[null, null, ""ap_proxy_determine_connection_arg_ret"", null, ""ap_proxy_release_connection_arg"", ""ap_proxy_connect_backend_arg_ret"", null, ""ap_proxy_connect_backend_arg_ret"", null]"
992,"[""proxy_worker""]","[null, null, ""request_rec"", null, null, ""proxy_worker"", null, ""proxy_worker"", null, null]"
993,"[""read_heartbeats_ret""]","[null, null, ""read_heartbeats_ret"", ""request_rec"", ""ap_get_module_config_ret"", null]"
994,"[""apr_hash_get_ret""]","[null, null, ""read_heartbeats_ret"", ""request_rec"", ""APR_ARRAY_IDX_ret"", null]"
995,"[""random_pick_ret""]","[null, null, ""random_pick_ret"", ""request_rec""]"
1776,"["" storage attach_arg_ret""]","[null, null, null, ""server_rec""]"
1777,"[""proxy_worker""]","[null, null, ""request_rec"", null, null, ""proxy_worker"", null, ""proxy_worker"", null, null, ""proxy_worker"", null, null]"
996,"[""proxy_balancer"", null]","[""getpid_ret"", null, null, ""request_rec"", null, ""proxy_balancer"", null, null]"
997,"[""proxy_balancer"", null]","[""getpid_ret"", null, null, ""request_rec"", null, ""apr_pcalloc_ret"", null, null]"
998,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_set_content_type_arg_ret"", ""ap_pass_brigade_ret""]"
999,"[""parse_cmd_arg_ret"", null, null]","[""parse_cmd_arg_ret"", ""apr_psprintf_arg_ret"", null, ""ap_register_input_filter_arg"", ""parse_cmd_arg_ret"", null]"
1000,"[""apr_proc_create_ret"", ""ap_assert_arg""]","[null, null, ""apr_proc_create_ret"", ""ap_filter_t"", null, ""ef_ctx_t"", null, null]"
1001,"[""apr_pcalloc_ret"", null]","[null, null, ""init_ext_filter_process_arg"", null, ""init_ext_filter_process_arg"", null, null]"
1002,"[""ap_get_module_config_ret"", null, null]","[""get_cfg_string_ret"", null, null, ""init_ext_filter_process_arg_ret"", null, ""apr_pcalloc_ret"", null, ""init_ext_filter_process_arg_ret"", null, null, ""init_ext_filter_process_arg_ret"", null, null, ""init_ext_filter_process_arg_ret"", null, null, ""init_ext_filter_process_arg_ret"", null, null, ""init_ext_filter_process_arg_ret"", null, null, ""apr_pcalloc_ret"", null, null]"
1003,"[""APR_STATUS_IS_EAGAIN_ret"", ""apr_file_read_ret"", ""ef_dir_t"", null, null]","[null, null, ""apr_file_read_ret"", ""request_rec"", null, ""apr_file_read_ret"", ""apr_file_read_arg_ret""]"
1004,"[""APR_STATUS_IS_EAGAIN_ret"", ""apr_file_write_ret"", null]","[null, null, ""apr_file_write_ret"", ""drain_available_output_arg"", null, null, ""apr_file_write_arg_ret""]"
1005,"[""apr_pollset_poll_ret"", ""ef_dir_t"", null, null]","[null, null, ""apr_pollset_poll_ret"", ""drain_available_output_arg_ret"", null]"
1006,"[""ef_dir_t"", null, null]","[null, null, ""drain_available_output_arg_ret"", null]"
1007,"[""apr_bucket_read_ret"", null]","[null, null, ""apr_bucket_read_ret"", ""request_rec""]"
1008,"[""apr_file_close_ret"", ""apr_file_close_ret"", null]","[null, null, ""apr_file_close_ret"", ""request_rec""]"
1009,"[""apr_file_pipe_timeout_set_ret""]","[null, null, ""apr_file_pipe_timeout_set_ret"", ""request_rec""]"
1010,"[""APR_STATUS_IS_EOF_ret"", ""APR_STATUS_IS_EAGAIN_ret"", ""apr_file_read_ret"", ""ef_dir_t"", null, null]","[null, null, ""apr_file_read_ret"", ""request_rec"", null, ""apr_file_read_ret"", ""apr_file_read_arg_ret""]"
1011,"[""init_filter_instance_ret"", ""init_filter_instance_ret"", null]","[null, null, ""init_filter_instance_ret"", ""request_rec"", ""init_filter_instance_arg_ret"", null, null, ""ef_ctx_t"", null, null]"
1012,"[""ef_unified_filter_ret"", null]","[null, null, ""ef_unified_filter_ret"", ""request_rec""]"
1013,"[""ap_pass_brigade_ret"", ""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""request_rec""]"
1014,"[""init_filter_instance_ret"", ""init_filter_instance_ret"", null]","[null, null, ""init_filter_instance_ret"", ""init_filter_instance_arg_ret"", null, ""init_filter_instance_arg_ret"", null, null, ""ef_ctx_t"", null, null]"
1015,"[""substitute_ret"", ""substitute_arg_ret"", null, ""wline_arg_ret"", null, ""substitute_arg_ret"", null]","[""wline_arg_ret"", null, ""substitute_arg_ret"", null, ""wline_arg_ret"", null]"
1016,"[""substitute_arg_ret"", null]","[""wline_arg_ret"", null, ""substitute_arg_ret"", null, ""wline_arg_ret"", null]"
1017,"[""int""]","[null, null, ""conn_rec"", ""char""]"
1018,"[""int""]","[null, null, ""conn_rec"", null, ""char"", ""APR_BUCKET_NEXT_ret"", null, null, ""APR_BUCKET_NEXT_ret"", null, null, ""APR_BUCKET_NEXT_ret"", null]"
1019,"[""ap_filter_provider_t"", null, null, null]","[null, null, "" p frec filter_init_func_arg"", null]"
1020,"["" p frec filter_init_func_ret"", "" p frec filter_init_func_ret"", null]","[null, null, "" p frec filter_init_func_arg_ret"", null, ""ap_filter_provider_t"", null, null]"
1021,"[""apr_hash_get_ret"", ""ap_add_output_filter_handle_arg""]","[null, null, ""ap_add_output_filter_handle_arg"", ""mod_filter_chain"", null]"
1022,"[""ap_remove_output_filter_arg"", null, null]","[null, null, ""ap_remove_output_filter_arg"", null]"
1023,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""APR_RING_SPLICE_TAIL_arg_ret"", null]"
1024,"[""apr_brigade_partition_ret"", null, ""apr_brigade_partition_ret"", null]","[null, null, ""APR_RING_SPLICE_TAIL_arg_ret"", null]"
1025,"[""ap_pass_brigade_ret"", null]","[null, null, ""APR_RING_SPLICE_HEAD_arg_ret"", null]"
1026,"[""APR_STATUS_IS_TIMEUP_ret""]","[null, null, ""ap_filter_t"", null, ""extend_timeout_arg_ret"", null]"
1027,"[""apr_strtoff_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""apr_pcalloc_ret"", null]","[null, null, ""ap_remove_input_filter_arg_ret"", null]"
1028,"[""ap_get_module_config_ret"", null, ""apr_pcalloc_ret"", null]","[null, null, ""bail_out_on_error_arg_ret"", null, null, null, ""apr_pcalloc_ret"", null, ""ap_get_module_config_ret"", null]"
1029,"[null, ""apr_brigade_length_ret"", ""apr_brigade_length_arg_ret"", ""apr_pcalloc_ret"", null]","[null, null, ""bail_out_on_error_arg_ret"", null, null, null, ""apr_brigade_length_arg_ret"", ""apr_pcalloc_ret"", null]"
1030,"[""apr_brigade_partition_ret"", ""apr_brigade_partition_ret"", null]","[null, null, ""apr_brigade_partition_ret"", ""request_rec"", null, ""apr_palloc_ret"", null]"
1031,"[""apr_brigade_partition_ret"", ""apr_brigade_partition_ret"", null]","[null, null, ""apr_brigade_partition_ret"", ""request_rec"", null, ""apr_palloc_ret"", null, ""apr_off_t""]"
1032,"[""backref_t"", ""backref_t"", null]","[null, null, ""add_include_vars_lazy_arg"", null, ""apr_size_t"", ""add_include_vars_lazy_arg"", null]"
1033,"[""backref_t"", null, ""apr_size_t"", ""apr_size_t"", null]","[null, null, ""add_include_vars_lazy_arg"", null, ""apr_size_t"", ""backref_t"", null, ""add_include_vars_lazy_arg"", null]"
1034,"[""ap_strchr_c_ret""]","[null, null, ""request_rec"", ""ap_strchr_c_arg_ret"", ""request_rec"", null]"
1035,"[""ap_parse_node_t"", null, null, null, ""ap_parse_node_t"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg"", ""ap_parse_node_t"", null, null, ""ap_sub_req_lookup_uri_arg"", null]"
1036,"[""ap_parse_node_t"", null, ""ap_parse_node_t"", null, ""ap_parse_node_t"", null, null, null, null, ""ap_parse_node_t"", null, null, null, null]","[null, null, ""ap_sub_req_lookup_uri_arg"", ""ap_sub_req_lookup_uri_arg"", null]"
1037,"[""ap_sub_req_lookup_uri_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_ret"", null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_parse_node_t"", null, null, null]"
1038,"[""char""]","[null, null, ""apr_stat_ret"", ""ap_sub_req_lookup_file_arg_ret"", ""char"", ""apr_stat_arg_ret"", ""ap_sub_req_lookup_file_arg_ret"", null]"
1039,"[""ap_sub_req_lookup_uri_ret"", null, null, ""ap_sub_req_lookup_uri_ret"", ""apr_stat_arg_ret"", null, null]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]"
1040,"[""strcmp_ret""]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""strcmp_arg_ret"", ""char"", ""ap_sub_req_lookup_uri_arg_ret"", null]"
1041,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, null, ""ap_sub_req_lookup_file_arg"", ""ap_sub_req_lookup_file_arg"", null]"
1042,"[""strcmp_ret"", ""strcmp_ret""]","[null, null, ""ap_sub_req_lookup_file_arg"", ""strcmp_arg_ret"", ""ap_sub_req_lookup_file_arg"", null]"
1043,"[""char""]","[null, null, ""ap_sub_req_lookup_uri_arg_ret"", ""char"", ""ap_ssi_parse_string_arg_ret"", ""ap_sub_req_lookup_uri_arg_ret"", null]"
1044,"[""strcasecmp_ret""]","[null, null, ""request_rec"", ""strcasecmp_arg_ret"", ""request_rec"", null]"
1778,"[""strcmp_ret""]","[null, null, ""request_rec"", ""strcmp_arg_ret"", ""request_rec"", null]"
1779,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, null, ""find_file_arg"", ""find_file_arg"", null]"
1045,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, null, ""ap_expr_evalstring_arg"", ""SSI_CREATE_ERROR_BUCKET_arg"", null, ""ap_expr_evalstring_arg"", null]"
1780,"[""strcmp_ret""]","[null, null, ""ap_expr_evalstring_arg"", ""strcmp_arg_ret"", ""ap_expr_evalstring_arg"", null]"
1781,"[""ap_ssi_get_tag_and_value_arg_ret""]","[null, null, ""ap_expr_evalstring_arg"", ""ap_expr_evalstring_arg"", null]"
1046,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, ""ap_expr_evalstring_arg"", ""SSI_CREATE_ERROR_BUCKET_arg"", null, ""ap_expr_evalstring_arg"", null]"
1782,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, ""request_rec"", ""request_rec"", null]"
1047,"[""ap_ssi_parse_string_ret""]","[null, null, ""request_rec"", ""request_rec"", null]"
1048,"[""strcmp_ret""]","[null, null, ""request_rec"", ""request_rec"", null]"
1049,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, null, ""add_include_vars_lazy_arg"", ""add_include_vars_lazy_arg"", null]"
1050,"["" struct ssi_internal_ctx"", null]","[null, null, "" struct ssi_internal_ctx"", null, "" struct ssi_internal_ctx"", null, null]"
1051,"[""apr_isspace_arg""]","[""apr_pstrmemdup_ret"", null, null, "" struct ssi_internal_ctx"", null, "" struct ssi_internal_ctx"", null, null]"
1052,"["" struct ssi_internal_ctx"", null, null]","[""apr_pstrmemdup_ret"", null, null, "" struct ssi_internal_ctx"", null, "" struct ssi_internal_ctx"", null, null]"
1053,"[""apr_hash_get_ret""]","[""apr_pstrmemdup_ret"", null, null, ""request_rec"", ""request_rec"", null]"
1054,"[null, "" struct ssi_internal_ctx"", null]","[null, null, ""request_rec"", ""request_rec"", null]"
1055,"[""ap_allow_options_ret"", null]","[null, null, ""ap_allow_options_arg_ret""]"
1056,"[""deflateInit2_ret"", null]","[null, null, ""deflate_check_etag_arg"", ""deflateInit2_ret"", ""deflate_check_etag_arg"", null]"
1784,"[""APR_BUCKET_IS_EOS_ret""]","[null, null, ""deflate_check_etag_arg_ret"", ""flush_libz_buffer_arg_ret"", null, null, ""flush_libz_buffer_arg_ret"", null, null, ""deflate_check_etag_arg_ret"", null]"
1057,"[""inflateInit2_ret"", null]","[null, null, ""check_gzip_arg_ret"", ""inflateInit2_ret"", ""check_gzip_arg_ret"", null]"
1058,"[""inflate_ret"", null]","[null, null, ""check_gzip_arg_ret"", ""apr_pcalloc_ret"", null, null, ""apr_pcalloc_ret"", null, null, ""check_gzip_arg_ret"", null]"
1059,"[""inflateInit2_ret"", null]","[null, null, ""deflate_check_etag_arg_ret"", ""inflateInit2_ret"", ""deflate_check_etag_arg_ret"", null]"
1060,"[""flush_libz_buffer_arg_ret"", null, ""getLong_ret""]","[null, null, ""deflate_check_etag_arg_ret""]"
1061,"[""flush_libz_buffer_arg_ret"", null, null, ""getLong_ret""]","[null, null, ""deflate_check_etag_arg_ret""]"
1062,"[""flush_libz_buffer_arg_ret"", null, ""apr_pcalloc_arg""]","[null, null, ""deflate_check_etag_arg_ret""]"
1063,"[""apr_bucket_read_arg_ret""]","[null, null, ""deflate_check_etag_arg_ret""]"
1064,"[""int"", null]","[null, null, ""deflate_check_etag_arg_ret""]"
1065,"[""apr_bucket_read_arg_ret"", null, ""apr_bucket_read_arg_ret"", null, ""int"", null]","[null, null, ""deflate_check_etag_arg_ret""]"
1066,"[""apr_bucket_read_arg_ret"", ""unsigned_ret""]","[null, null, ""deflate_check_etag_arg_ret""]"
1067,"[""flush_libz_buffer_arg_ret"", null, null]","[null, null, ""deflate_check_etag_arg_ret"", ""flush_libz_buffer_arg_ret"", null, null]"
1068,"[""flush_libz_buffer_arg_ret"", null, null, null]","[null, null, ""deflate_check_etag_arg_ret"", ""flush_libz_buffer_arg_ret"", null, null, null]"
1069,"[""ap_get_module_config_ret"", null, null]","[null, null, ""request_rec"", ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""request_rec"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1070,"[""ap_get_module_config_ret"", null, null]","[null, null, ""request_rec"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1071,"[""apr_xlate_open_ret"", null]","[null, null, ""apr_xlate_open_ret"", ""request_rec"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1072,"[""ap_get_module_config_ret"", null, null]","[null, null, ""configured_on_output_arg""]"
1073,"[""configured_on_output_ret"", ""ap_get_module_config_ret"", null]","[null, ""ap_get_module_config_ret"", null, ""configured_on_output_arg_ret"", ""configured_on_output_arg_ret"", null]"
1074,"[""ap_get_module_config_ret"", null, null]","[null, null, ""configured_on_output_arg_ret"", ""ap_get_module_config_ret"", null]"
1075,"[""ap_get_module_config_ret"", null, null]","[null, null, ""ap_add_input_filter_arg_ret"", ""ap_get_module_config_ret"", null]"
1076,"[""int"", null]","[null, null, ""ap_filter_t"", null, ""ap_filter_t"", null, null, ""ap_filter_t"", null, null, ""ap_filter_t"", null, null, ""ap_filter_t"", null, null, """", null, null, ""char"", """", null, null, ""charset_filter_ctx_t"", null, null, ""char"", ""charset_filter_ctx_t"", null, null]"
1077,"["""", ""ap_filter_t"", """"]","[null, null, ""ap_filter_t"", null, """", null, null, ""char"", """", null, null, ""charset_filter_ctx_t"", null, null, ""char"", ""charset_filter_ctx_t"", null, null]"
1078,"[""apr_xlate_open_ret"", null]","[null, null, ""apr_xlate_open_ret"", ""chk_filter_chain_arg"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1079,"[""strncasecmp_arg_ret"", ""ap_get_module_config_ret"", null, null]","[null, null, ""chk_filter_chain_arg"", null, ""strncasecmp_arg_ret""]"
1785,"[""ap_get_module_config_ret"", null, null]","[null, null, ""chk_filter_chain_arg"", null, ""ap_get_module_config_ret"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1080,"[""ap_get_module_config_ret"", null, null]","[null, null, ""chk_filter_chain_arg_ret"", null]"
1081,"[""apr_pool_create_ret"", null]","[null, null, ""apr_pool_create_ret"", null]"
1082,"[""server_rec"", null]","[null, null, ""server_rec"", ""char""]"
1083,"[""server_rec"", null]","[""apr_file_open_stderr_arg_ret"", ""char""]"
1937,"[""apr_pool_userdata_get_ret"", null, ""apr_pool_userdata_get_arg_ret""]","[""ap_rprintf_arg_ret""]"
1084,"[null, ""apr_temp_dir_get_ret""]","[null, null, ""apr_temp_dir_get_ret"", ""ap_global_mutex_create_arg""]"
1085,"[null, ""apr_shm_create_ret""]","[null, null, ""apr_shm_create_ret"", ""ap_global_mutex_create_arg"", ""apr_psprintf_ret""]"
1086,"[null, ""apr_global_mutex_child_init_ret""]","[null, null, ""apr_global_mutex_child_init_ret"", ""server_rec"", null]"
