class,class_size,check,variable
1269,1,"[""read_object_with_reference_ret""]","[""sha1_to_hex_ret""]"
1270,1,"[""decode_tree_entry_arg"", ""unsigned long""]",[]
2920,2,"[""update_tree_entry_internal_ret""]","[""update_tree_entry_internal_arg_ret"", null]"
1271,1,[null],"[null, "" struct strbuf"", null]"
1272,1,"[""write_in_full_ret"", "" struct strbuf"", null]",[]
1273,1,[null],"[null, ""strbuf_getline_arg_ret"", null]"
1274,1,[null],"[null, ""strlen_arg""]"
1275,1,"[""write_in_full_ret"", ""strlen_ret"", ""strlen_ret""]",[]
1276,1,"[""start_command_ret"", null, null]","[""recvline_arg"", null]"
1277,1,[null],"[null, ""strcmp_arg""]"
1278,1,"[""int""]","[""starts_with_arg_ret""]"
1279,1,"[""recvline_arg_ret"", null, ""recvline_arg_ret"", null, ""recvline_arg_ret"", null]",[]
1280,1,"[""strcmp_ret""]","[""recvline_arg_ret"", null, ""recvline_arg_ret"", ""recvline_arg_ret""]"
1281,1,"["" struct transport"", null]","[""recvline_arg_ret"", ""xstrdup_arg"", ""xstrdup_arg""]"
1282,1,"[""starts_with_ret""]","[""recvline_arg_ret"", ""xstrdup_arg_ret"", ""recvline_arg_ret"", ""recvline_arg_ret""]"
1283,1,"[""get_importer_ret""]",[]
2921,2,"[""read_ref_ret""]",[]
2922,2,"[""set_helper_option_ret""]",[]
1284,1,"[""strcmp_ret""]","[""recvline_fh_arg_ret"", null]"
1285,1,"["" struct helper_data"", null]",[]
1286,1,"[""process_connect_service_ret""]","[""process_connect_service_arg_ret""]"
1287,1,"[""starts_with_ret""]","["" struct strbuf"", "" struct strbuf""]"
3171,4,"[""set_helper_option_ret""]","[""char""]"
1288,1,"[""push_update_refs_status_arg"", null]",[]
1289,1,"[""set_helper_option_ret""]","[""push_update_refs_status_arg"", ""strbuf_addf_arg""]"
1290,1,"[""get_exporter_ret""]",[]
1291,1,"["" transport push_refs_arg_ret""]",[null]
1292,1,"[""strchr_ret""]","[""recvline_arg_ret"", ""recvline_arg_ret""]"
1293,1,"[""read_ref_ret""]","[""alloc_ref_ret"", null]"
1294,1,"[""pthread_join_arg_ret""]","[""char""]"
1295,1,"[""pthread_join_ret""]","[""strerror_ret"", ""char""]"
3194,5,"[""pthread_create_ret""]","[""strerror_ret""]"
1296,1,"[""WIFEXITED_ret"", ""WEXITSTATUS_ret""]","[""error_errno_arg_ret""]"
3032,3,"[""strncmp_ret""]",[]
1297,1,"["" struct dir_iterator_level"", null, ""strerror_arg"", null]","[""strerror_ret"", "" struct dir_iterator_int"", null, null, null]"
1298,1,"[""strerror_arg""]","[""strerror_ret"", "" struct dir_iterator_int"", null, null, null]"
1299,1,"[""closedir_ret""]","[""strerror_ret"", "" struct dir_iterator_int"", null, null, null]"
1300,1,"[""strerror_arg"", null]","[""strerror_ret"", "" struct dir_iterator_int"", null, null, null]"
1301,1,"[""closedir_ret"", "" struct dir_iterator_level"", null]","[""strerror_ret"", ""free_arg"", null, null, null]"
1302,1,"[""strbuf_addstr_arg"", ""strbuf_addstr_arg""]",[]
1303,1,"[""lookup_commit_ret""]","[""oid_to_hex_ret"", ""fn_arg_ret"", null, ""tree_entry_interesting_arg_ret"", null]"
1304,1,"[""parse_commit_ret""]","[""oid_to_hex_ret"", ""fn_arg_ret"", null, ""tree_entry_interesting_arg_ret"", null]"
1305,1,"[""is_pack_valid_ret""]","[""is_pack_valid_arg_ret"", null]"
2925,2,"[""hashcmp_ret""]","[""use_pack_arg_ret"", null]"
1306,1,"[""ALLOC_ARRAY_arg_ret"", ""nth_packed_object_offset_arg"", null, null]",[]
1307,1,"[""check_pack_crc_ret""]","[""oid_to_hex_ret"", null, ""check_pack_crc_arg_ret"", null, null, ""nth_packed_object_offset_ret""]"
1308,1,"[""int"", ""unpack_entry_ret""]","[""oid_to_hex_ret"", null, ""unpack_entry_arg_ret"", null, null, ""QSORT_arg_ret"", ""display_progress_arg"", ""nth_packed_object_offset_ret""]"
1309,1,"[""check_sha1_signature_ret""]","[""oid_to_hex_ret"", ""unpack_entry_arg_ret"", null]"
1310,1,"[""open_pack_index_ret""]","[""open_pack_index_arg_ret"", null]"
1311,1,"[""vsnprintf_ret"", ""xmemdupz_arg""]",[]
1312,1,"[""int""]","[null, ""perror_arg_ret""]"
1313,1,"[""X509_get_subject_name_ret"", ""X509_get_subject_name_ret""]",[]
1314,1,"[""X509_NAME_get_text_by_NID_ret"", ""X509_NAME_get_text_by_NID_ret""]",[]
1315,1,"[""X509_NAME_get_text_by_NID_ret"", ""X509_NAME_get_text_by_NID_ret""]","[null, ""host_matches_arg_ret""]"
1316,1,"[""SSL_set_tlsext_host_name_ret""]","[null, null]"
1317,1,"[""SSL_get_peer_certificate_ret""]",[]
1318,1,"[""unsigned_ret"", ""vsnprintf_ret"", ""int"", null, ""int""]",[]
1319,1,"["" struct imap"", null]","["" struct imap"", null]"
1320,1,"[""starts_with_ret""]","[""socket_write_arg""]"
1321,1,"[""starts_with_ret""]","[""xmalloc_ret"", null]"
1322,1,"[""strchr_ret"", ""strchr_ret""]",[null]
1323,1,"[""next_arg_ret"", ""atoi_ret"", ""next_arg_ret"", "" struct imap_store"", null]",[null]
1324,1,"[""next_arg_ret"", ""atoi_ret"", ""next_arg_ret"", ""parse_capability_arg"", null]",[null]
1325,1,"[""strcmp_ret""]","[null, ""isspace_arg_ret""]"
1326,1,"[""next_arg_ret"", ""atoi_ret"", ""next_arg_ret"", ""atoi_ret"", ""next_arg_ret"", "" struct imap_store"", null, ""next_arg_ret"", null, "" struct imap_cmd_cb"", "" struct imap_store""]",[null]
1327,1,"[""next_arg_ret""]",[null]
1328,1,"[""parse_capability_arg_ret"", null]","[null, ""strcmp_arg_ret"", ""next_arg_arg_ret"", ""next_arg_arg_ret""]"
1329,1,"[""offsetof_ret"", null, null]",[null]
1330,1,"[""next_arg_ret""]","[null, ""atoi_arg_ret""]"
1331,1,"[""strcmp_ret""]","[""starts_with_ret"", null, "" cmdp cb cont_arg_ret"", ""next_arg_arg_ret"", ""strcmp_arg_ret"", ""next_arg_arg_ret"", ""next_arg_arg_ret""]"
1332,1,"[""EVP_DecodeBlock_ret""]","[""EVP_DecodeBlock_arg_ret""]"
1333,1,"[""HMAC_ret"", ""EVP_md5_ret"", ""strlen_ret""]",[]
1334,1,"[""EVP_EncodeBlock_ret""]",[]
1335,1,"[""strlen_ret"", ""socket_write_ret""]",[]
1336,1,"[""start_command_ret""]","["" struct imap_server_conf"", ""start_command_arg_ret""]"
1337,1,"[""getaddrinfo_ret""]","[""gai_strerror_ret"", null]"
1338,1,"[""socket_ret""]",[null]
1339,1,"[""buffer_gets_ret""]",[null]
1340,1,"[""next_arg_ret"", ""next_arg_ret"", ""next_arg_ret"", ""next_arg_ret"", ""parse_response_code_arg""]",[null]
1341,1,"[""CAP_ret""]","[null, "" struct imap_server_conf"", null]"
3172,4,"[""imap_exec_ret"", null]",[null]
1342,1,"[""strcmp_ret""]","[null, "" struct imap_server_conf"", null]"
1343,1,"[""CAP_ret""]","[null, "" struct imap_server_conf"", null, "" struct imap_server_conf"", null]"
1344,1,"[""xcalloc_ret"", null, null, null]",[]
1345,1,"[""git_config_get_value_arg_ret""]",[]
2926,2,"[""imap_open_store_ret""]",[null]
1346,1,"[""imap_open_store_ret""]","[null, ""int"", ""int""]"
1347,1,"[""imap_open_store_ret""]","[null, ""unsigned"", ""int"", ""int""]"
1348,1,"[""curl_easy_perform_ret"", null]","[""curl_easy_strerror_ret"", null]"
1349,1,"[""curl_easy_perform_ret"", null]",[null]
2927,2,"[""append_msgs_to_imap_arg"", null]",[null]
1350,1,"[""read_message_ret""]",[null]
1351,1,"[""read_message_arg_ret"", null]",[null]
1352,1,"[""count_messages_ret""]",[null]
2928,2,"[""die_is_recursing_ret""]",[null]
1353,1,"[""should_queue_directories_arg_ret"", null]","[null, null, ""strbuf_addch_arg_ret"", null, ""strbuf_addch_arg_ret"", null]"
1354,1,"[""write_entry_arg_ret"", null]","[null, null, ""strbuf_addch_arg_ret"", null, ""strbuf_addch_arg_ret"", null]"
1355,1,"[""write_entry_arg"", null]","[null, null, ""write_entry_arg"", ""write_entry_arg"", null]"
1356,1,"[""path_exists_ret"", ""path_exists_arg_ret""]","[""path_exists_arg_ret""]"
1357,1,"[""dwim_ref_ret""]","[""int"", ""dwim_ref_arg_ret""]"
1358,1,"[""parse_tree_indirect_ret"", null]",[]
1359,1,"[""S_ISDIR_ret"", ""get_tree_entry_ret""]",[]
3173,5,"[""OPT_STRING_arg_ret""]",[]
1360,1,"[""int"", null, ""int"", null, null]","[null, ""int"", null]"
1361,1,"[""lookup_archiver_ret"", ""int"", ""lookup_archiver_ret"", null, null]","[""lookup_archiver_arg_ret""]"
1362,1,"[""lookup_archiver_ret"", null, null]","[""lookup_archiver_arg_ret"", ""OPT__COMPR_arg_ret""]"
1363,1,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]"
1364,1,"[""S_ISDIR_ret""]","[""sha1_to_hex_ret"", ""memcmp_arg_ret""]"
1365,1,"[""splice_tree_arg""]","[""sha1_to_hex_ret"", ""int"", ""memcmp_arg_ret""]"
1366,1,"[""get_tree_entry_ret""]","[""oid_to_hex_ret"", ""get_tree_entry_arg_ret""]"
3174,4,"[""HAS_MULTI_BITS_ret""]",[]
1367,1,"[""int"", ""finish_object_disambiguation_ret"", null]","[""finish_object_disambiguation_arg_ret"", null]"
1368,1,"[""dwim_ref_ret""]","[""char"", ""upstream_mark_arg"", ""dwim_ref_arg_ret""]"
1369,1,"[""get_short_sha1_ret"", null, ""read_ref_at_arg"", ""get_short_sha1_arg"", ""dwim_ref_ret""]","[""char"", ""int"", ""get_short_sha1_arg_ret""]"
1370,1,"[""unsigned int"", null]","[""show_date_ret"", ""DATE_MODE_ret"", ""strlen_ret"", ""xstrndup_arg_ret""]"
1371,1,"[""approxidate_careful_ret""]","[""strlen_ret"", ""xstrndup_arg_ret"", ""read_ref_at_arg_ret""]"
1372,1,"[""strlen_arg_ret""]","[""strlen_ret"", ""strlen_arg_ret"", "" enum object_type"", "" struct object"", null]"
1373,1,"[""get_data_ret""]","[""get_data_arg_ret"", ""set_shortened_ref_arg""]"
1374,1,"[""file_exists_ret""]","[""file_exists_arg_ret"", ""int"", ""char""]"
1375,1,"[""get_tree_entry_ret""]","[""get_tree_entry_arg_ret"", ""xstrfmt_arg_ret"", ""int"", ""char"", ""get_tree_entry_arg_ret"", ""int"", ""char"", ""xstrfmt_arg_ret""]"
1376,1,"[""is_missing_file_error_ret""]","[""xstrfmt_arg_ret"", ""int"", ""char""]"
1377,1,"[""ce_namelen_ret"", ""memcmp_ret"", ""strlen_ret""]","[""ce_stage_ret"", ""memcmp_arg_ret"", ""int"", ""memcmp_arg_ret""]"
1378,1,"[""ce_namelen_ret"", ""memcmp_ret"", ""strbuf_addstr_arg_ret"", null]","[""ce_stage_ret"", ""ce_stage_ret"", ""strbuf_addstr_arg_ret"", null, ""strbuf_addstr_arg_ret"", ""strbuf_addstr_arg_ret"", null, ""strbuf_addstr_arg_ret""]"
2929,2,"[""file_exists_ret""]","[""file_exists_arg_ret""]"
1379,1,"[""is_missing_file_error_ret""]","[""file_exists_arg_ret""]"
1380,1,"[""is_inside_work_tree_ret""]",[]
1381,1,"[""int""]","[""int"", ""diagnose_invalid_sha1_path_arg_ret""]"
1382,1,"[""get_sha1_with_context_1_arg"", null, ""get_sha1_with_context_1_arg"", null]",[]
1383,1,"[""compile_regexp_failed_arg_ret"", null, ""pcre_study_arg_ret""]","[""pcre_study_arg_ret""]"
2931,3,"[""compile_regexp_failed_arg_ret"", null]",[]
2930,2,"[""compile_regexp_failed_arg_ret"", null]","[""compile_regexp_failed_arg_ret"", null]"
1384,1,"[""pcre_exec_ret"", ""pcre_exec_ret"", null]","[""pcre_exec_ret""]"
1385,1,"[""compile_regexp_failed_arg"", null]",[]
1386,1,"[""pcre2_jit_compile_ret""]","[""compile_regexp_failed_arg_ret"", null, ""pcre2_jit_compile_ret""]"
1387,1,"[""pcre2_match_ret"", ""pcre2_match_ret"", null]","["" struct grep_pat"", null, ""pcre2_match_ret"", null]"
1388,1,"["" struct grep_opt"", null]","[null, ""basic_regex_quote_buf_arg_ret"", null]"
1389,1,"[""compile_pattern_or_arg_ret"", ""compile_pattern_or_arg_ret"", null, null]",[]
2932,2,"["" struct grep_pat"", null]",[]
1390,1,"[""xcalloc_ret"", null, null]",[]
1391,1,"[""compile_pattern_and_ret""]",[]
1392,1,"[""compile_pattern_or_ret""]","["" struct grep_pat"", null]"
3229,9,"["" struct grep_pat"", null, null]","[""fputc_arg""]"
1393,1,"["" struct grep_pat"", null, null]","[""fputc_arg"", "" struct grep_pat"", null]"
1394,1,"["" struct grep_pat"", null, null, null, null]","[""fputc_arg"", null, "" struct grep_pat"", null, "" struct grep_pat"", null]"
3175,7,"["" struct grep_expr"", null, null]",[null]
1395,1,"["" struct grep_opt"", null]",[null]
1396,1,"[""compile_regexp_arg"", null, null]",[]
1397,1,"[""compile_regexp_arg"", null, null, null, ""compile_regexp_arg"", null]","[""compile_regexp_arg"", null]"
1398,1,"[""compile_pattern_atom_ret"", ""compile_pattern_atom_arg_ret"", ""compile_regexp_arg_ret"", null]",[]
1399,1,"[""compile_pattern_expr_arg_ret""]","[""compile_pattern_expr_arg_ret"", null]"
1400,1,"[""patmatch_arg_ret"", null, ""patmatch_arg_ret"", ""patmatch_arg_ret"", ""patmatch_arg_ret"", null, ""patmatch_arg_ret"", null, ""patmatch_arg_ret"", ""patmatch_arg_ret"", ""patmatch_arg_ret"", null]",[]
1401,1,"["" struct grep_expr""]",[]
1402,1,"["" struct grep_expr"", null]","["" struct grep_expr"", null]"
1403,1,"[""grep_source_load_arg_ret"", null]",[]
1404,1,"[""should_lookahead_arg"", null]",[]
1405,1,"["" struct grep_source"", null]","[""oid_to_hex_ret"", "" struct grep_source"", null]"
1406,1,"[""parse_config_key_arg_ret""]","[""parse_config_key_arg_ret""]"
2933,2,"[""add_fetch_refspec_arg_ret"", null]",[]
1407,1,"["" struct ref"", null, null, ""free_arg"", null, null]","["" struct ref"", null, ""free_arg"", null, ""free_arg"", null, null]"
1408,1,"["" struct ref"", null, null, ""free_arg"", null, null]","[""free_arg"", null, null, ""free_arg"", null, "" struct ref"", null]"
1409,1,"["" struct ref"", null, null, ""free_arg"", null, null]","[""free_arg"", null, null, "" struct ref"", null, ""free_arg"", null]"
1410,1,"["" struct ref"", null, null, ""free_arg"", null, null]",[]
2934,2,"[""int"", "" struct refspec"", null]",[]
1411,1,"[""try_explicit_object_name_ret""]","["" struct refspec"", ""count_refspec_match_arg_ret""]"
1412,1,"[""count_refspec_match_ret""]","["" struct refspec"", ""count_refspec_match_arg_ret""]"
1413,1,"[""starts_with_ret"", ""resolve_ref_unsafe_ret"", ""resolve_ref_unsafe_arg_ret"", null]","[""match_explicit_lhs_arg_ret"", null]"
1414,1,"[""is_null_oid_ret""]","[""make_linked_ref_arg_ret""]"
1415,1,"[""starts_with_ret""]","[""guess_ref_arg_ret""]"
1416,1,"[""count_refspec_match_ret""]","[""guess_ref_arg_ret""]"
1417,1,"[""make_linked_ref_ret"", null]","[""make_linked_ref_ret"", null]"
1418,1,"["" struct branch""]","["" struct strbuf""]"
1419,1,"[""ref_exists_ret""]","["" struct strbuf"", "" struct branch"", null]"
1420,1,"["" struct branch"", null, "" struct branch"", null]","["" struct strbuf"", "" struct branch"", null]"
1421,1,"["" struct branch"", null, null]","["" struct strbuf"", "" struct branch"", null, null]"
1422,1,"[""apply_refspecs_ret""]","["" struct strbuf"", ""apply_refspecs_arg_ret"", "" struct remote"", null]"
1423,1,"[""remote_get_ret""]","[""tracking_for_push_dest_arg"", ""pushremote_for_branch_arg_ret"", null]"
1424,1,"[""apply_refspecs_ret""]","[""tracking_for_push_dest_arg"", ""remote_get_ret"", null, ""pushremote_for_branch_arg_ret"", null]"
1425,1,"[null, null]","[""tracking_for_push_dest_arg_ret""]"
1426,1,"[""strcmp_ret""]","[""tracking_for_push_dest_arg_ret""]"
1427,1,"[""branch_get_push_1_arg""]","[""branch_get_push_1_arg""]"
1428,1,"[""int"", ""get_remote_ref_ret""]","[""get_remote_ref_arg_ret""]"
1429,1,"[""starts_with_ret"", ""check_refname_format_ret""]","["" struct ref"", null, ""get_remote_ref_arg_ret""]"
2935,2,"[""git_zstream"", null, null, ""git_zstream"", null, ""unsigned long""]",[]
1430,1,"[""inflate_ret"", null]",[]
1431,1,"[""inflate_ret"", null]","[""zerr_to_string_ret"", ""zlib_post_call_arg_ret"", null, null, ""zlib_post_call_arg_ret"", null, null]"
1432,1,"[""deflate_ret"", null]",[]
1433,1,"[""deflate_ret"", null]","[""zerr_to_string_ret"", ""zlib_post_call_arg_ret"", null, null, ""zlib_post_call_arg_ret"", null, null]"
1434,1,"[""locate_object_entry_hash_arg_ret""]",[]
2936,2,"[""show_arg""]",[]
1435,1,"[""parse_tree_gently_ret""]","[""oid_to_hex_ret""]"
1436,1,"[""get_oid_hex_ret""]",[null]
1437,1,"[""stat_validity_check_ret"", ""git_path_shallow_ret""]",[]
1438,1,"["" struct write_shallow_data"", null, null]","[""oid_to_hex_ret""]"
1439,1,"["" struct write_shallow_data"", null]","["" struct write_shallow_data"", null, ""oid_to_hex_ret""]"
1440,1,"[""write_in_full_ret"", ""write_shallow_commits_arg_ret"", null]","[""get_tempfile_path_ret""]"
1441,1,"[""write_in_full_ret"", ""write_shallow_commits_arg_ret"", null]","[""get_lock_file_path_ret""]"
1442,1,"[""write_in_full_ret"", ""write_shallow_commits_1_arg_ret"", null]","[""get_lock_file_path_ret""]"
1443,1,"[""unsigned"", ""xmalloc_arg""]","[""unsigned""]"
1444,1,"[""git_editor_ret""]",[]
1445,1,"[""start_command_ret""]","[""strcmp_arg_ret""]"
1446,1,"[""finish_command_ret""]","[""strcmp_arg_ret""]"
2937,2,"[""int"", null, null, null]",[null]
2938,2,"[""int"", null, null, null]",[]
1447,1,"[""int"", null]","[""ident_default_email_ret""]"
1448,1,"[""int"", null]","[""ident_default_name_ret""]"
1449,1,"[""int""]","[""ident_default_email_ret""]"
1450,1,"[""has_non_crud_ret"", ""int""]","[""has_non_crud_arg_ret""]"
1451,1,"[""parse_date_ret""]","[""parse_date_arg_ret""]"
1452,1,"["" struct fetch_pack_args"", null, "" struct fetch_pack_args"", null]",[]
1453,1,"[""packet_read_line_arg_ret""]",[]
1454,1,"[""send_request_arg"", null, null]",[]
1455,1,"[""int""]","[""strbuf_release_arg"", ""oid_to_hex_ret"", ""strbuf_addf_arg_ret"", null]"
1456,1,"[""int""]","[""strbuf_release_arg"", ""oid_to_hex_ret""]"
1457,1,"[""send_request_arg"", null]","[""write_shallow_commits_arg_ret"", ""send_request_arg"", null]"
1458,1,"[""send_request_arg"", null]","[""write_shallow_commits_arg_ret"", null, ""approxidate_ret""]"
1459,1,"[""send_request_arg"", null]","[""write_shallow_commits_arg_ret"", "" struct string_list_item"", null]"
1460,1,"[""lookup_object_ret""]","[""skip_prefix_arg_ret""]"
1461,1,"[""parse_object_ret""]","[""skip_prefix_arg_ret""]"
1462,1,"[""unregister_shallow_ret""]","[""skip_prefix_arg_ret""]"
1463,1,"[""send_request_arg"", null]","[""skip_prefix_arg_ret""]"
1464,1,"[""send_request_arg"", null]","[""oid_to_hex_ret"", ""strbuf_setlen_arg_ret""]"
2940,2,"[""lookup_commit_ret""]","[""oid_to_hex_ret""]"
1465,1,"[""print_verbose_arg_ret"", null, ""get_ack_ret"", null, ""lookup_commit_ret"", null, null, null]","[""strbuf_setlen_arg_ret"", ""oid_to_hex_ret""]"
1466,1,"[""int"", null]","[""strbuf_setlen_arg_ret""]"
1467,1,"[""read_pack_header_ret""]",[]
1468,1,"[""start_command_ret""]","[""argv_array_push_arg_ret""]"
1469,1,"[""finish_command_ret"", "" struct fetch_pack_args"", null, ""finish_command_ret""]","[""argv_array_push_arg_ret""]"
1470,1,"[""finish_async_ret"", null]",[]
1471,1,"[""is_repository_shallow_ret"", ""server_supports_ret"", ""print_verbose_arg"", null]",[]
2941,2,"[""print_verbose_arg_ret"", null]",[]
1472,1,"[""server_supports_ret"", ""print_verbose_arg_ret"", null]",[]
1473,1,"[""find_common_arg_ret"", null]",[]
1474,1,"[""get_pack_ret""]",[]
1475,1,"[""do_fetch_pack_arg""]",[]
1476,1,"["" struct ref"", ""int"", null, null, null]","["" struct ref"", ""int"", null]"
1477,1,"["" struct ref"", ""int"", null, null]","["" struct ref"", ""int"", null]"
1478,1,"[""skip_prefix_ret""]","[null, ""strcmp_arg_ret""]"
1479,1,"[""alias_lookup_ret""]","[""alias_lookup_arg_ret"", ""argv_array_push_arg_ret""]"
1480,1,"[""split_cmdline_ret""]","[""split_cmdline_strerror_ret"", ""alias_lookup_arg_ret""]"
2943,2,"[""handle_options_arg_ret""]","[""alias_lookup_arg_ret""]"
1481,1,"["" struct cmd_struct"", null, null]","["" struct cmd_struct"", null]"
1482,1,"[""fflush_ret""]",[]
1483,1,"[""fclose_ret""]",[]
1484,1,"[""get_super_prefix_ret""]","[""argv_array_pushv_arg""]"
1485,1,"[""handle_options_arg_ret""]",[null]
1486,1,"[""handle_options_arg_ret""]",[]
1487,1,"[""run_argv_ret""]","[null, ""skip_prefix_arg_ret"", ""run_argv_arg_ret""]"
1488,1,"[""run_argv_ret""]","[""strerror_ret"", null, ""help_unknown_cmd_ret""]"
1489,1,"[""invalid_value_char_arg""]",[]
1490,1,"[""invalid_value_char_ret""]","[""invalid_value_char_arg_ret""]"
1491,1,"["" struct pathspec_item"", null, "" struct pathspec_item"", ""sizeof_arg""]",[]
1492,1,"[""string_list_split_arg"", ""string_list_split_arg""]",[]
1493,1,"["" struct pathspec_item"", null, null, "" struct pathspec_item"", null]",[]
1494,1,"[""get_glob_global_ret"", ""get_noglob_global_ret""]",[]
1495,1,"[""strtol_arg_ret"", ""strtol_arg_ret"", ""strcspn_escaped_ret""]",[]
1496,1,"[""ARRAY_SIZE_ret"", ""int""]","[null, ""strcspn_escaped_ret"", ""strncmp_arg_ret"", ""char""]"
1497,1,"[""strncmp_arg_ret""]","[""char""]"
1498,1,"[""ARRAY_SIZE_ret"", ""int""]","[""char"", ""char""]"
1499,1,"[""parse_element_magic_arg_ret"", ""prefix_path_gently_arg"", ""prefix_path_gently_arg"", ""prefix_path_gently_arg""]",[]
1500,1,"[""unsigned"", null, ""unsigned"", null]","[""parse_element_magic_arg_ret""]"
1501,1,"[""prefix_path_gently_ret""]","[""parse_element_magic_arg_ret"", ""prefix_path_gently_arg_ret""]"
1502,1,"[""parse_element_magic_arg_ret"", null, ""parse_element_magic_arg_ret"", null, ""parse_element_magic_arg_ret"", ""prefix_path_gently_arg_ret"", ""parse_element_magic_arg_ret"", null]",[]
1503,1,"[""init_pathspec_item_arg"", null, ""init_pathspec_item_arg"", null]",[]
1504,1,"[""init_pathspec_item_arg"", null]",[]
1505,1,"[""char"", ""ALLOC_ARRAY_arg"", ""int""]",[]
1506,1,"[""has_symlink_leading_path_ret"", ""unsigned"", null]","[""unsupported_magic_arg_ret""]"
1507,1,"[""strcmp_ret"", ""strcmp_ret"", ""strcasecmp_ret"", ""strcmp_arg_ret""]","[""trace_disable_arg_ret"", ""trace_disable_arg_ret"", ""open_arg_ret"", ""trace_disable_arg_ret"", ""trace_disable_arg_ret""]"
1508,1,"[""write_in_full_ret"", ""get_trace_fd_ret""]","[""strerror_ret"", ""normalize_trace_key_arg_ret"", ""normalize_trace_key_arg_ret""]"
